"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
"2","naive_bayes","up","FFS","DROP","MISSING","LABEL","1","year1",0.606918258076392,0.291079812206573,0.828306764325722,0.763302404847567,"2.4.4",0.491022787057144
"3","naive_bayes","up","FFS","DROP","MODE","LABEL","1","year1",0.606918258076392,0.291079812206573,0.828306764325722,0.763302404847567,"3.4.4",0.491022787057144
"4","naive_bayes","up","FFS","DROP","DROP","LABEL","1","year1",0.621723864040974,0.419310344827586,0.744837172359015,0.703870855754209,"4.4.4",0.558854123705161
"5","naive_bayes","up","FFS","MEDIAN","UNKNOWN","LABEL","1","year1",0.609433517294159,0.565079365079365,0.599974216836406,0.595098147942775,"5.4.4",0.582265445921279
"6","naive_bayes","up","FFS","MEDIAN","MISSING","LABEL","1","year1",0.608746273207405,0.558730158730159,0.595848910661338,0.590662082732616,"6.4.4",0.576991123357198
"7","naive_bayes","up","FFS","MEDIAN","MODE","LABEL","1","year1",0.609068869694756,0.56031746031746,0.594946499935542,0.590107574581346,"7.4.4",0.577372420426058
"8","naive_bayes","up","FFS","MEDIAN","DROP","LABEL","1","year1",0.617155907300016,0.421471172962227,0.744128169233162,0.700470746469401,"8.4.4",0.56002551041978
"9","naive_bayes","up","FFS","DROP","UNKNOWN","HARD","1","year1",0.613041839528723,0.386541471048513,0.76303317535545,0.717477750426056,"9.4.4",0.54308743868802
"10","naive_bayes","up","FFS","DROP","MISSING","HARD","1","year1",0.613041839528723,0.386541471048513,0.76303317535545,0.717477750426056,"10.4.4",0.54308743868802
"11","naive_bayes","up","FFS","DROP","MODE","HARD","1","year1",0.613041839528723,0.386541471048513,0.76303317535545,0.717477750426056,"11.4.4",0.54308743868802
"12","naive_bayes","up","FFS","DROP","DROP","HARD","1","year1",0.591821642792583,0.442758620689655,0.684273232724384,0.653879534802986,"12.4.4",0.55042517447506
"13","naive_bayes","up","FFS","MEDIAN","UNKNOWN","HARD","1","year1",0.616789648264445,0.6,0.570968157792961,0.575024952866807,"13.4.4",0.585304104441253
"14","naive_bayes","up","FFS","MEDIAN","MISSING","HARD","1","year1",0.616789648264445,0.6,0.570968157792961,0.575024952866807,"14.4.4",0.585304104441253
"15","naive_bayes","up","FFS","MEDIAN","MODE","HARD","1","year1",0.607607107558764,0.6,0.549052468737914,0.556171675723633,"15.4.4",0.573961219284673
"16","naive_bayes","up","FFS","MEDIAN","DROP","HARD","1","year1",0.617155907300016,0.421471172962227,0.744128169233162,0.700470746469401,"16.4.4",0.56002551041978
"1","naive_bayes","up","LASSO","DROP","UNKNOWN","LABEL","1","year1",0.633193290626039,0.391236306729264,0.772942697113313,0.726756296156031,"1.1.2.4",0.549912034903737
"2","naive_bayes","up","LASSO","DROP","MISSING","LABEL","1","year1",0.64056188343619,0.34585289514867,0.808056872037915,0.752130278356372,"2.1.2.4",0.52864809527614
"3","naive_bayes","up","LASSO","DROP","MODE","LABEL","1","year1",0.643070448156891,0.416275430359937,0.778328306764326,0.734519977277031,"3.1.2.4",0.569209057253696
"4","naive_bayes","up","LASSO","DROP","DROP","LABEL","1","year1",0.616112678370903,0.415172413793103,0.737291501191422,0.696754035757681,"4.1.2.4",0.553265842266431
"5","naive_bayes","up","LASSO","MEDIAN","UNKNOWN","LABEL","1","year1",0.631036585490627,0.496031746031746,0.686863478148769,0.660197404901852,"5.1.2.4",0.583700342942825
"6","naive_bayes","up","LASSO","MEDIAN","MISSING","LABEL","1","year1",0.627286669899793,0.44047619047619,0.737914142065231,0.696351336364645,"6.1.2.4",0.570117189878888
"7","naive_bayes","up","LASSO","MEDIAN","MODE","LABEL","1","year1",0.629385337565047,0.43015873015873,0.737785226247261,0.694798713541089,"7.1.2.4",0.563351361099264
"8","naive_bayes","up","LASSO","MEDIAN","DROP","LABEL","1","year1",0.629094928020923,0.283300198807157,0.842743817078861,0.767047747141896,"8.1.2.4",0.488619986208039
"9","naive_bayes","up","LASSO","DROP","UNKNOWN","HARD","1","year1",0.637634269401174,0.338028169014085,0.822490305902628,0.763870479075933,"9.1.2.4",0.527280657843714
"10","naive_bayes","up","LASSO","DROP","MISSING","HARD","1","year1",0.635552845051544,0.453834115805947,0.742567858681603,0.707631130467714,"10.1.2.4",0.580519274073377
"11","naive_bayes","up","LASSO","DROP","MODE","HARD","1","year1",0.635552845051544,0.453834115805947,0.742567858681603,0.707631130467714,"11.1.2.4",0.580519274073377
"12","naive_bayes","up","LASSO","DROP","DROP","HARD","1","year1",0.602699460436581,0.433103448275862,0.720413026211279,0.684256205519875,"12.1.2.4",0.558581565964143
"13","naive_bayes","up","LASSO","MEDIAN","UNKNOWN","HARD","1","year1",0.600813090480488,0.415079365079365,0.720897254093077,0.678163469002994,"13.1.2.4",0.547018806364473
"14","naive_bayes","up","LASSO","MEDIAN","MISSING","HARD","1","year1",0.622030485521526,0.806349206349206,0.354776331055821,0.417877342796939,"14.1.2.4",0.534858498089302
"15","naive_bayes","up","LASSO","MEDIAN","MODE","HARD","1","year1",0.600148764761373,0.407936507936508,0.721155085729019,0.677387157591217,"15.1.2.4",0.542388686601176
"16","naive_bayes","up","LASSO","MEDIAN","DROP","HARD","1","year1",0.599472537925348,0.249502982107356,0.833255560740395,0.754270342972428,"16.1.2.4",0.455960247458334
"1","naive_bayes","up","RF","DROP","UNKNOWN","LABEL","1","year1",0.613702609163526,0.420970266040689,0.727488151658768,0.690399545540617,"1.2.2.4",0.553399386289179
"2","naive_bayes","up","RF","DROP","MISSING","LABEL","1","year1",0.601643226201,0.363067292644757,0.752046531667385,0.704980117402007,"2.2.2.4",0.522535642990368
"3","naive_bayes","up","RF","DROP","MODE","LABEL","1","year1",0.612295102415923,0.380281690140845,0.758078414476519,0.712365082370763,"3.2.2.4",0.536920236828919
"4","naive_bayes","up","RF","DROP","DROP","LABEL","1","year1",0.598277231519268,0.308965517241379,0.78693407466243,0.72678354452352,"4.2.2.4",0.493087713711206
"5","naive_bayes","up","RF","MEDIAN","UNKNOWN","LABEL","1","year1",0.620976752180826,0.46984126984127,0.69150444759572,0.660530109792614,"5.2.2.4",0.569997655924355
"6","naive_bayes","up","RF","MEDIAN","MISSING","LABEL","1","year1",0.605342435199339,0.463492063492064,0.677452623436896,0.6475546190529,"6.2.2.4",0.560351598868852
"7","naive_bayes","up","RF","MEDIAN","MODE","LABEL","1","year1",0.59905712403134,0.393650793650794,0.736496068067552,0.688588222246867,"7.2.2.4",0.53844429769056
"8","naive_bayes","up","RF","MEDIAN","DROP","LABEL","1","year1",0.605761140112196,0.295228628230616,0.816923316223363,0.746334902488231,"8.2.2.4",0.491099938931201
"9","naive_bayes","up","RF","DROP","UNKNOWN","HARD","1","year1",0.604613992538697,0.439749608763693,0.709177078845325,0.676576405983715,"9.2.2.4",0.558444574659304
"10","naive_bayes","up","RF","DROP","MISSING","HARD","1","year1",0.591595482223612,0.427230046948357,0.698836708315381,0.665972353720886,"10.2.2.4",0.546410138726228
"11","naive_bayes","up","RF","DROP","MODE","HARD","1","year1",0.599814310247526,0.384976525821596,0.744075829383886,0.700624881651202,"11.2.2.4",0.535211853142315
"12","naive_bayes","up","RF","DROP","DROP","HARD","1","year1",0.606932979102189,0.386206896551724,0.740468625893566,0.695886130880056,"12.2.2.4",0.534765453259907
"13","naive_bayes","up","RF","MEDIAN","UNKNOWN","HARD","1","year1",0.599720682394397,0.408730158730159,0.734046667526105,0.688588222246867,"13.2.2.4",0.547747214445942
"14","naive_bayes","up","RF","MEDIAN","MISSING","HARD","1","year1",0.593055325348738,0.379365079365079,0.744746680417687,0.693689697238549,"14.2.2.4",0.531536342617826
"15","naive_bayes","up","RF","MEDIAN","MODE","HARD","1","year1",0.60156990818329,0.443650793650794,0.6929225215934,0.658090273927027,"15.2.2.4",0.554450743207565
"16","naive_bayes","up","RF","MEDIAN","DROP","HARD","1","year1",0.611791376488309,0.267395626242545,0.838699642246073,0.761398789509079,"16.2.2.4",0.47356585188101
"1","naive_bayes","rose","FFS","DROP","UNKNOWN","LABEL","1","year1",0.615571474709717,0.226917057902973,0.8877638948729,0.807801552736224,"1.5.4",0.448830448094871
"2","naive_bayes","rose","FFS","DROP","MISSING","LABEL","1","year1",0.611861893752288,0.183098591549296,0.915122791900043,0.826548002272297,"2.5.4",0.40933811732058
"3","naive_bayes","rose","FFS","DROP","MODE","LABEL","1","year1",0.611861893752288,0.183098591549296,0.915122791900043,0.826548002272297,"3.5.4",0.40933811732058
"4","naive_bayes","rose","FFS","DROP","DROP","LABEL","1","year1",0.618957848319684,0.553103448275862,0.604447974583002,0.597986460683909,"4.5.4",0.578206069706311
"5","naive_bayes","rose","FFS","MEDIAN","UNKNOWN","LABEL","1","year1",0.606920477356858,0.420634920634921,0.71380688410468,0.672840190750804,"5.5.4",0.547952645804391
"6","naive_bayes","rose","FFS","MEDIAN","MISSING","LABEL","1","year1",0.598321587669918,0.388095238095238,0.742297279876241,0.692802484196518,"6.5.4",0.536732745014702
