"fold","algorithm","resampling","encoding","ID","auc","sen","spec","accu","data_scenario","imputation_cat","imputation_num","TARGET","feature_selection","gmean"
2,"svmRadial","smote","HARD","15.2.4.5.1",0.632147284277926,0.382328654004955,0.782603125800666,0.728845514029056,"15","MODE","MEDIAN","year1","RF",0.547002376327049
2,"svmRadial","smote","HARD","16.2.4.5.1",0.602368077568525,0.380853277835588,0.774110130818375,0.723954877239549,"16","DROP","MEDIAN","year1","RF",0.542975488146485
3,"svmRadial","none","LABEL","1.11.2",0.52687448605816,0.010989010989011,0.999356499356499,0.880543498773353,"1","UNKNOWN","DROP","year1","FFS",0.104794749646001
3,"svmRadial","none","LABEL","2.11.2",0.527477578497986,0.00941915227629513,0.999141999141999,0.880166069069636,"2","MISSING","DROP","year1","FFS",0.0970106727920203
3,"svmRadial","none","LABEL","3.11.2",0.527477578497986,0.00941915227629513,0.999141999141999,0.880166069069636,"3","MODE","DROP","year1","FFS",0.0970106727920203
3,"svmRadial","none","LABEL","4.11.2",0.48899855273925,0,1,0.87463456577816,"4","DROP","DROP","year1","FFS",0
3,"svmRadial","none","HARD","9.11.2",0.50723407866265,0.0125588697017268,0.998927498927499,0.880354783921495,"9","UNKNOWN","DROP","year1","FFS",0.112006251167077
3,"svmRadial","none","HARD","10.11.2",0.50723407866265,0.0125588697017268,0.998927498927499,0.880354783921495,"10","MISSING","DROP","year1","FFS",0.112006251167077
3,"svmRadial","none","HARD","11.11.2",0.50723407866265,0.0125588697017268,0.998927498927499,0.880354783921495,"11","MODE","DROP","year1","FFS",0.112006251167077
3,"svmRadial","none","LABEL","1.1.9.2",0.566770179015077,0.00941915227629513,0.998069498069498,0.879222494810342,"1","UNKNOWN","DROP","year1","LASSO",0.0969585921135515
3,"svmRadial","none","LABEL","2.1.9.2",0.560905264986897,0.00784929356357928,0.998069498069498,0.879033779958483,"2","MISSING","DROP","year1","LASSO",0.0885106800742244
3,"svmRadial","none","LABEL","3.1.9.2",0.554190431741453,0.00627943485086342,0.998712998712999,0.8794112096622,"3","MODE","DROP","year1","LASSO",0.0791918759098982
3,"svmRadial","none","LABEL","4.1.9.2",0.555364870995288,0,1,0.87463456577816,"4","DROP","DROP","year1","LASSO",0
3,"svmRadial","none","LABEL","5.1.9.2",0.584406024926087,0.0161030595813204,0.997556270096463,0.86237107685483,"5","UNKNOWN","MEDIAN","year1","LASSO",0.126742684416431
3,"svmRadial","none","LABEL","6.1.9.2",0.594870217624306,0.0152979066022544,0.997813504823151,0.862481978485084,"6","MISSING","MEDIAN","year1","LASSO",0.123549414418898
3,"svmRadial","none","LABEL","7.1.9.2",0.595335808337347,0.0161030595813204,0.998327974276527,0.863036486636354,"7","MODE","MEDIAN","year1","LASSO",0.126791698669408
3,"svmRadial","none","LABEL","8.1.9.2",0.59189083912957,0.0141271442986882,0.997993517518135,0.867469879518072,"8","DROP","MEDIAN","year1","LASSO",0.118738361244941
3,"svmRadial","none","HARD","9.1.9.2",0.561843408782184,0.00313971742543171,0.998283998283998,0.878656350254765,"9","UNKNOWN","DROP","year1","LASSO",0.0559850843077146
3,"svmRadial","none","HARD","10.1.9.2",0.561843408782184,0.00313971742543171,0.998283998283998,0.878656350254765,"10","MISSING","DROP","year1","LASSO",0.0559850843077146
3,"svmRadial","none","HARD","11.1.9.2",0.543609543609543,0.00313971742543171,0.998498498498498,0.878845065106624,"11","MODE","DROP","year1","LASSO",0.055991098712234
3,"svmRadial","none","HARD","12.1.9.2",0.552532112952148,0,1,0.87463456577816,"12","DROP","DROP","year1","LASSO",0
3,"svmRadial","none","HARD","14.1.9.2",0.602503792762425,0.00161030595813205,0.999742765273312,0.862260175224576,"14","MISSING","MEDIAN","year1","LASSO",0.0401234561262988
3,"svmRadial","none","HARD","16.1.9.2",0.592948358034473,0.0110998990918264,0.998765241549622,0.867737617135207,"16","DROP","MEDIAN","year1","LASSO",0.105290993905578
3,"svmRadial","none","LABEL","1.2.9.2",0.523749921709105,0.00156985871271586,0.9997854997855,0.879788639365918,"1","UNKNOWN","DROP","year1","RF",0.0396171929556505
3,"svmRadial","none","LABEL","2.2.9.2",0.533591676448819,0.00156985871271586,0.999570999571,0.879599924514059,"2","MISSING","DROP","year1","RF",0.0396129428678889
3,"svmRadial","none","LABEL","3.2.9.2",0.535745770439648,0.00156985871271586,0.999356499356499,0.8794112096622,"3","MODE","DROP","year1","RF",0.0396086923240849
3,"svmRadial","none","LABEL","4.2.9.2",0.502607820386472,0,1,0.87463456577816,"4","DROP","DROP","year1","RF",0
3,"svmRadial","none","LABEL","5.2.9.2",0.581550864439164,0.0072463768115942,0.999228295819936,0.862592880115338,"5","UNKNOWN","MEDIAN","year1","RF",0.0850928008254422
3,"svmRadial","none","LABEL","6.2.9.2",0.575279059291361,0.00563607085346216,0.99935691318328,0.862481978485084,"6","MISSING","MEDIAN","year1","RF",0.0750496260523542
3,"svmRadial","none","LABEL","7.2.9.2",0.556227948905148,0.00483091787439614,0.999228295819936,0.862260175224576,"7","MODE","MEDIAN","year1","RF",0.0694779809355375
3,"svmRadial","none","LABEL","8.2.9.2",0.553166023147983,0.0131180625630676,0.998147862324433,0.867469879518072,"8","DROP","MEDIAN","year1","RF",0.114427995285962
3,"svmRadial","none","HARD","9.2.9.2",0.517902517902518,0.00156985871271586,1,0.879977354217777,"9","UNKNOWN","DROP","year1","RF",0.0396214425875164
3,"svmRadial","none","HARD","10.2.9.2",0.534170187231412,0.00156985871271586,1,0.879977354217777,"10","MISSING","DROP","year1","RF",0.0396214425875164
3,"svmRadial","none","HARD","11.2.9.2",0.5121042774104,0,0.999570999571,0.8794112096622,"11","MODE","DROP","year1","RF",0
3,"svmRadial","none","HARD","12.2.9.2",0.506150453624274,0,1,0.87463456577816,"12","DROP","DROP","year1","RF",0
3,"svmRadial","none","HARD","13.2.9.2",0.543311120431211,0.00402576489533011,0.999485530546624,0.86237107685483,"13","UNKNOWN","MEDIAN","year1","RF",0.0634325922713631
3,"svmRadial","none","HARD","14.2.9.2",0.558053963372012,0.00563607085346216,0.998713826366559,0.861927470333814,"14","MISSING","MEDIAN","year1","RF",0.0750254749250828
3,"svmRadial","none","HARD","15.2.9.2",0.548831622059638,0.00483091787439614,0.999228295819936,0.862260175224576,"15","MODE","MEDIAN","year1","RF",0.0694779809355375
3,"svmRadial","none","HARD","16.2.9.2",0.576661943912873,0.0110998990918264,0.998147862324433,0.867202141900937,"16","DROP","MEDIAN","year1","RF",0.105258446456916
3,"svmRadial","down","LABEL","1.3.5.2",0.614223552999063,0.590266875981162,0.591162591162591,0.591054916021891,"1","UNKNOWN","DROP","year1","FFS",0.590714563797501
3,"svmRadial","down","LABEL","2.3.5.2",0.61207821411903,0.585557299843014,0.572286572286572,0.573881864502736,"2","MISSING","DROP","year1","FFS",0.578883908918307
3,"svmRadial","down","LABEL","3.3.5.2",0.61207821411903,0.585557299843014,0.572286572286572,0.573881864502736,"3","MODE","DROP","year1","FFS",0.578883908918307
3,"svmRadial","down","LABEL","4.3.5.2",0.613575446085897,0.599451303155007,0.56547384978372,0.569733447979364,"4","DROP","DROP","year1","FFS",0.582214768064955
3,"svmRadial","down","LABEL","5.3.5.2",0.599100196239858,0.560386473429952,0.584694533762058,0.581346345791283,"5","UNKNOWN","MEDIAN","year1","FFS",0.572411484693214
3,"svmRadial","down","LABEL","6.3.5.2",0.600221041676375,0.516908212560386,0.618263665594855,0.604302983253854,"6","MISSING","MEDIAN","year1","FFS",0.565318995146695
3,"svmRadial","down","LABEL","7.3.5.2",0.587267191698899,0.487117552334944,0.639228295819936,0.618276588665853,"7","MODE","MEDIAN","year1","FFS",0.558013729977179
3,"svmRadial","down","LABEL","8.3.5.2",0.613752511607398,0.53481331987891,0.615218397900911,0.604551539491298,"8","DROP","MEDIAN","year1","FFS",0.573608746300098
3,"svmRadial","down","HARD","9.3.5.2",0.613329858227817,0.579277864992151,0.584513084513084,0.583883751651255,"9","UNKNOWN","DROP","year1","FFS",0.581889587169865
3,"svmRadial","down","HARD","10.3.5.2",0.613329858227817,0.579277864992151,0.584513084513084,0.583883751651255,"10","MISSING","DROP","year1","FFS",0.581889587169865
3,"svmRadial","down","HARD","11.3.5.2",0.613329858227817,0.579277864992151,0.584513084513084,0.583883751651255,"11","MODE","DROP","year1","FFS",0.581889587169865
3,"svmRadial","down","HARD","12.3.5.2",0.596129966496696,0.536351165980796,0.605387337790012,0.596732588134136,"12","DROP","DROP","year1","FFS",0.569824713831967
3,"svmRadial","down","HARD","13.3.5.2",0.602162211141661,0.559581320450886,0.608102893890675,0.601419540867251,"13","UNKNOWN","MEDIAN","year1","FFS",0.583337826935087
3,"svmRadial","down","HARD","14.3.5.2",0.602162211141661,0.559581320450886,0.608102893890675,0.601419540867251,"14","MISSING","MEDIAN","year1","FFS",0.583337826935087
3,"svmRadial","down","HARD","15.3.5.2",0.592701171743531,0.510466988727858,0.609260450160772,0.595652656094045,"15","MODE","MEDIAN","year1","FFS",0.557680327198789
3,"svmRadial","down","HARD","16.3.5.2",0.615711880765444,0.547931382441978,0.611668467356073,0.603212851405623,"16","DROP","MEDIAN","year1","FFS",0.578923439596791
3,"svmRadial","down","LABEL","1.1.1.5.2",0.632183315856785,0.577708006279435,0.594380094380094,0.592375919984903,"1","UNKNOWN","DROP","year1","LASSO",0.585984760293735
3,"svmRadial","down","LABEL","2.1.1.5.2",0.626645371543331,0.598116169544741,0.586014586014586,0.587469333836573,"2","MISSING","DROP","year1","LASSO",0.592034458021145
3,"svmRadial","down","LABEL","3.1.1.5.2",0.626772320649871,0.602825745682888,0.585156585156585,0.587280618984714,"3","MODE","DROP","year1","LASSO",0.593925462316839
3,"svmRadial","down","LABEL","4.1.1.5.2",0.611339554990246,0.576131687242798,0.598702320094377,0.595872742906277,"4","DROP","DROP","year1","LASSO",0.587308588249952
3,"svmRadial","down","LABEL","5.1.1.5.2",0.626706743091477,0.592592592592593,0.589453376205788,0.589885771320838,"5","UNKNOWN","MEDIAN","year1","LASSO",0.591020900153493
3,"svmRadial","down","LABEL","6.1.1.5.2",0.62475376816772,0.596618357487923,0.584694533762058,0.586336919152712,"6","MISSING","MEDIAN","year1","LASSO",0.590626355969056
3,"svmRadial","down","LABEL","7.1.1.5.2",0.620068761617762,0.584541062801932,0.57903536977492,0.579793722967728,"7","MODE","MEDIAN","year1","LASSO",0.581781703431916
3,"svmRadial","down","LABEL","8.1.1.5.2",0.642248051572036,0.592330978809284,0.615372742707208,0.61231593038822,"8","DROP","MEDIAN","year1","LASSO",0.60374194737513
3,"svmRadial","down","HARD","9.1.1.5.2",0.626838320715872,0.557299843014129,0.599099099099099,0.594074353651632,"9","UNKNOWN","DROP","year1","LASSO",0.577821628080703
3,"svmRadial","down","HARD","10.1.1.5.2",0.626838320715872,0.557299843014129,0.599099099099099,0.594074353651632,"10","MISSING","DROP","year1","LASSO",0.577821628080703
3,"svmRadial","down","HARD","11.1.1.5.2",0.632779000125939,0.555729984301413,0.597597597597598,0.592564634836762,"11","MODE","DROP","year1","LASSO",0.576283700560301
3,"svmRadial","down","HARD","12.1.1.5.2",0.614462520369805,0.580246913580247,0.577467558002359,0.577815993121238,"12","DROP","DROP","year1","LASSO",0.578855567670893
3,"svmRadial","down","HARD","14.1.1.5.2",0.613880940915752,0.572463768115942,0.585852090032154,0.584007984917378,"14","MISSING","MEDIAN","year1","LASSO",0.579119240759973
3,"svmRadial","down","HARD","15.1.1.5.2",0.629218406159551,0.606280193236715,0.588167202572347,0.590662082732616,"15","MODE","MEDIAN","year1","LASSO",0.597155026128945
3,"svmRadial","down","HARD","16.1.1.5.2",0.632873823977459,0.590312815338042,0.608118536811236,0.605756358768407,"16","DROP","MEDIAN","year1","LASSO",0.599149535194923
3,"svmRadial","down","LABEL","1.2.1.5.2",0.612376561356153,0.571428571428571,0.572286572286572,0.572183430836007,"1","UNKNOWN","DROP","year1","RF",0.571857410942159
3,"svmRadial","down","LABEL","2.2.1.5.2",0.605858044633555,0.572998430141287,0.564993564993565,0.565955840724665,"2","MISSING","DROP","year1","RF",0.568981920434421
3,"svmRadial","down","LABEL","3.2.1.5.2",0.617694617694618,0.566718995290424,0.602316602316602,0.598037365540668,"3","MODE","DROP","year1","RF",0.584246745572114
3,"svmRadial","down","LABEL","4.2.1.5.2",0.595028338368809,0.584362139917695,0.559182068423122,0.562338779019776,"4","DROP","DROP","year1","RF",0.571633475320803
3,"svmRadial","down","LABEL","5.2.1.5.2",0.609563974711467,0.569243156199678,0.582508038585209,0.580680936009759,"5","UNKNOWN","MEDIAN","year1","RF",0.575837402741371
3,"svmRadial","down","LABEL","6.2.1.5.2",0.60065768830483,0.576489533011272,0.56,0.562271265387601,"6","MISSING","MEDIAN","year1","RF",0.568184950950227
3,"svmRadial","down","LABEL","7.2.1.5.2",0.588808218256002,0.551529790660225,0.570675241157556,0.568038150160807,"7","MODE","MEDIAN","year1","RF",0.561020851921389
3,"svmRadial","down","LABEL","8.2.1.5.2",0.620927442522135,0.549949545913219,0.622781293409477,0.613119143239625,"8","DROP","MEDIAN","year1","RF",0.585233534167164
3,"svmRadial","down","HARD","9.2.1.5.2",0.611705785175173,0.574568288854003,0.5997425997426,0.596716361577656,"9","UNKNOWN","DROP","year1","RF",0.587020510107574
3,"svmRadial","down","HARD","10.2.1.5.2",0.599376568764324,0.56828885400314,0.572072072072072,0.57161728628043,"10","MISSING","DROP","year1","RF",0.570177325263851
3,"svmRadial","down","HARD","11.2.1.5.2",0.599583997543181,0.558869701726845,0.59009009009009,0.58633704472542,"11","MODE","DROP","year1","RF",0.574267770853123
3,"svmRadial","down","HARD","12.2.1.5.2",0.585426143581429,0.580246913580247,0.54915454187967,0.553052450558899,"12","DROP","DROP","year1","RF",0.564486694266794
3,"svmRadial","down","HARD","13.2.1.5.2",0.617553991850091,0.56280193236715,0.605916398713826,0.599977819673949,"13","UNKNOWN","MEDIAN","year1","RF",0.583961402876154
3,"svmRadial","down","HARD","14.2.1.5.2",0.588975669364318,0.56280193236715,0.562700964630225,0.562714871908617,"14","MISSING","MEDIAN","year1","RF",0.562751446234259
3,"svmRadial","down","HARD","15.2.1.5.2",0.580991244284968,0.555555555555556,0.565659163987138,0.564267494732173,"15","MODE","MEDIAN","year1","RF",0.560584597633547
3,"svmRadial","down","HARD","16.2.1.5.2",0.633884618924853,0.584258324924319,0.611514122549776,0.607898259705489,"16","DROP","MEDIAN","year1","RF",0.597730890040407
3,"svmRadial","up","LABEL","1.4.5.2",0.619934915853283,0.566718995290424,0.606821106821107,0.602000377429704,"1","UNKNOWN","DROP","year1","FFS",0.58642735950728
3,"svmRadial","up","LABEL","2.4.5.2",0.60937069610539,0.555729984301413,0.607679107679108,0.601434232874127,"2","MISSING","DROP","year1","FFS",0.581124342091094
3,"svmRadial","up","LABEL","3.4.5.2",0.60937069610539,0.555729984301413,0.607679107679108,0.601434232874127,"3","MODE","DROP","year1","FFS",0.581124342091094
3,"svmRadial","up","HARD","9.4.5.2",0.617298617298617,0.552590266875981,0.611754611754612,0.604642385355727,"9","UNKNOWN","DROP","year1","FFS",0.581420367868286
3,"svmRadial","up","HARD","10.4.5.2",0.617298617298617,0.552590266875981,0.611754611754612,0.604642385355727,"10","MISSING","DROP","year1","FFS",0.581420367868286
3,"svmRadial","up","HARD","11.4.5.2",0.617298617298617,0.552590266875981,0.611754611754612,0.604642385355727,"11","MODE","DROP","year1","FFS",0.581420367868286
3,"svmRadial","up","LABEL","1.1.2.5.2",0.640494946617396,0.572998430141287,0.616688116688117,0.611436120022646,"1","UNKNOWN","DROP","year1","LASSO",0.594442026398772
3,"svmRadial","up","LABEL","2.1.2.5.2",0.635687043850309,0.585557299843014,0.622479622479623,0.618041139837705,"2","MISSING","DROP","year1","LASSO",0.603736272677455
3,"svmRadial","up","LABEL","3.1.2.5.2",0.637751229587964,0.591836734693878,0.62012012012012,0.616720135874693,"3","MODE","DROP","year1","LASSO",0.605813392894105
3,"svmRadial","up","LABEL","4.1.2.5.2",0.625405170976894,0.57201646090535,0.611482500983091,0.606534823731728,"4","DROP","DROP","year1","LASSO",0.591420371747457
3,"svmRadial","up","HARD","9.1.2.5.2",0.639206261655241,0.572998430141287,0.616688116688117,0.611436120022646,"9","UNKNOWN","DROP","year1","LASSO",0.594442026398772
3,"svmRadial","up","HARD","10.1.2.5.2",0.639206261655241,0.572998430141287,0.616688116688117,0.611436120022646,"10","MISSING","DROP","year1","LASSO",0.594442026398772
3,"svmRadial","up","HARD","11.1.2.5.2",0.64346023529697,0.576138147566719,0.616688116688117,0.611813549726363,"11","MODE","DROP","year1","LASSO",0.596068409811408
3,"svmRadial","up","HARD","12.1.2.5.2",0.629782285161613,0.573388203017833,0.612662209988203,0.607738607050731,"12","DROP","DROP","year1","LASSO",0.592699994636468
3,"svmRadial","up","LABEL","1.2.2.5.2",0.625798819676371,0.563579277864992,0.615615615615616,0.609360256652199,"1","UNKNOWN","DROP","year1","RF",0.589023093003204
3,"svmRadial","up","LABEL","2.2.2.5.2",0.622724092111846,0.544740973312402,0.61969111969112,0.61068126061521,"2","MISSING","DROP","year1","RF",0.581008729446979
3,"svmRadial","up","LABEL","3.2.2.5.2",0.540123325837612,0.097331240188383,0.922779922779923,0.823551613511983,"3","MODE","DROP","year1","RF",0.299692032435149
3,"svmRadial","up","LABEL","4.2.2.5.2",0.598655120945796,0.554183813443073,0.59083759339363,0.586242476354256,"4","DROP","DROP","year1","RF",0.572217293195871
3,"svmRadial","up","HARD","11.2.2.5.2",0.607747801625353,0.579277864992151,0.588588588588589,0.587469333836573,"11","MODE","DROP","year1","RF",0.583914669242297
3,"svmRadial","up","HARD","12.2.2.5.2",0.587306018242067,0.54320987654321,0.597522611089265,0.590713671539123,"12","DROP","DROP","year1","RF",0.56971939040336
3,"svmRadial","rose","LABEL","1.5.5.2",0.611633723878622,0.54160125588697,0.636636636636637,0.625212304208341,"1","UNKNOWN","DROP","year1","FFS",0.587199456697687
3,"svmRadial","rose","LABEL","2.5.5.2",0.605228181758794,0.535321821036107,0.617331617331617,0.60747310813361,"2","MISSING","DROP","year1","FFS",0.574866145787979
3,"svmRadial","rose","LABEL","3.5.5.2",0.605228181758794,0.535321821036107,0.617331617331617,0.60747310813361,"3","MODE","DROP","year1","FFS",0.574866145787979
3,"svmRadial","rose","LABEL","4.5.5.2",0.616515818187801,0.462277091906722,0.686787259142745,0.658641444539983,"4","DROP","DROP","year1","FFS",0.563458975361202
3,"svmRadial","rose","HARD","9.5.5.2",0.612030061009653,0.54160125588697,0.621407121407121,0.611813549726363,"9","UNKNOWN","DROP","year1","FFS",0.580133499611257
3,"svmRadial","rose","HARD","10.5.5.2",0.612030061009653,0.54160125588697,0.621407121407121,0.611813549726363,"10","MISSING","DROP","year1","FFS",0.580133499611257
3,"svmRadial","rose","HARD","11.5.5.2",0.612030061009653,0.54160125588697,0.621407121407121,0.611813549726363,"11","MODE","DROP","year1","FFS",0.580133499611257
3,"svmRadial","rose","HARD","12.5.5.2",0.601666291770573,0.477366255144033,0.649823043649233,0.628202923473775,"12","DROP","DROP","year1","FFS",0.556959238053497
3,"svmRadial","rose","LABEL","1.1.3.5.2",0.629358782420006,0.354788069073783,0.789146289146289,0.736931496508775,"1","UNKNOWN","DROP","year1","LASSO",0.52913106896397
3,"svmRadial","rose","LABEL","2.1.3.5.2",0.621756315633866,0.356357927786499,0.792578292578293,0.740139648990376,"2","MISSING","DROP","year1","LASSO",0.531452310138701
3,"svmRadial","rose","LABEL","3.1.3.5.2",0.622652367550327,0.323390894819466,0.811668811668812,0.752972258916777,"3","MODE","DROP","year1","LASSO",0.512334171515652
3,"svmRadial","rose","LABEL","4.1.3.5.2",0.607970614619222,0.318244170096022,0.809673613841919,0.748065348237317,"4","DROP","DROP","year1","LASSO",0.507615905272647
3,"svmRadial","rose","HARD","9.1.3.5.2",0.626812728853545,0.362637362637363,0.796010296010296,0.743913946027552,"9","UNKNOWN","DROP","year1","LASSO",0.537273742497584
3,"svmRadial","rose","HARD","10.1.3.5.2",0.626521116317034,0.365777080062794,0.795366795366795,0.743725231175694,"10","MISSING","DROP","year1","LASSO",0.539376439963935
3,"svmRadial","rose","HARD","11.1.3.5.2",0.628626046993394,0.389324960753532,0.782496782496782,0.735233062842046,"11","MODE","DROP","year1","LASSO",0.551947034719207
3,"svmRadial","rose","HARD","12.1.3.5.2",0.619380401942556,0.270233196159122,0.853126228863547,0.780051590713672,"12","DROP","DROP","year1","LASSO",0.480148963919506
3,"svmRadial","rose","HARD","16.1.3.5.2",0.635181987478291,0.0756811301715439,0.971446210835005,0.852610441767068,"16","DROP","MEDIAN","year1","LASSO",0.271145988605506
3,"svmRadial","rose","LABEL","2.2.3.5.2",0.596668208913107,0.373626373626374,0.746246246246246,0.701453104359313,"2","MISSING","DROP","year1","RF",0.528031513091102
3,"svmRadial","rose","LABEL","3.2.3.5.2",0.598245812531527,0.375196232339089,0.743886743886744,0.699565955840725,"3","MODE","DROP","year1","RF",0.528302473582416
3,"svmRadial","rose","LABEL","4.2.3.5.2",0.599228253464284,0.364883401920439,0.763664962642548,0.713671539122958,"4","DROP","DROP","year1","RF",0.527871830557814
3,"svmRadial","rose","HARD","9.2.3.5.2",0.594944462291401,0.406593406593407,0.695195195195195,0.660501981505945,"9","UNKNOWN","DROP","year1","RF",0.5316594611796
3,"svmRadial","rose","HARD","10.2.3.5.2",0.591133968684989,0.383045525902669,0.715358215358215,0.675410454802793,"10","MISSING","DROP","year1","RF",0.523464195347382
3,"svmRadial","rose","HARD","11.2.3.5.2",0.585640810130606,0.43171114599686,0.675246675246675,0.645970937912814,"11","MODE","DROP","year1","RF",0.539918064155397
3,"svmRadial","rose","HARD","12.2.3.5.2",0.593731036056374,0.344307270233196,0.767400707825403,0.714359415305245,"12","DROP","DROP","year1","RF",0.514024943836763
3,"svmRadial","rose","HARD","16.2.3.5.2",0.588074582026945,0.0676084762865792,0.969131038740546,0.849531459170013,"16","DROP","MEDIAN","year1","RF",0.255971625090122
3,"svmRadial","smote","LABEL","1.6.5.2",0.61141282569854,0.315541601255887,0.788288288288288,0.731458765804869,"1","UNKNOWN","DROP","year1","FFS",0.498736151424527
3,"svmRadial","smote","LABEL","2.6.5.2",0.598223419651991,0.232339089481947,0.865937365937366,0.789771655029251,"2","MISSING","DROP","year1","FFS",0.448543307998551
3,"svmRadial","smote","LABEL","3.6.5.2",0.598223419651991,0.232339089481947,0.865937365937366,0.789771655029251,"3","MODE","DROP","year1","FFS",0.448543307998551
3,"svmRadial","smote","LABEL","4.6.5.2",0.556462318627158,0.249657064471879,0.822060558395596,0.750300945829751,"4","DROP","DROP","year1","FFS",0.453026738534447
3,"svmRadial","smote","HARD","9.6.5.2",0.61532097246383,0.357927786499215,0.758043758043758,0.709945272692961,"9","UNKNOWN","DROP","year1","FFS",0.520888591146081
3,"svmRadial","smote","HARD","10.6.5.2",0.61532097246383,0.357927786499215,0.758043758043758,0.709945272692961,"10","MISSING","DROP","year1","FFS",0.520888591146081
3,"svmRadial","smote","HARD","11.6.5.2",0.61532097246383,0.357927786499215,0.758043758043758,0.709945272692961,"11","MODE","DROP","year1","FFS",0.520888591146081
3,"svmRadial","smote","HARD","12.6.5.2",0.595235610058435,0.268861454046639,0.850176956350767,0.777300085984523,"12","DROP","DROP","year1","FFS",0.478100211965455
3,"svmRadial","smote","LABEL","1.1.4.5.2",0.64396634804798,0.436420722135008,0.746675246675247,0.709379128137384,"1","UNKNOWN","DROP","year1","LASSO",0.570845469767735
3,"svmRadial","smote","LABEL","2.1.4.5.2",0.638251954578485,0.502354788069074,0.695195195195195,0.672013587469334,"2","MISSING","DROP","year1","LASSO",0.59096077276662
3,"svmRadial","smote","LABEL","3.1.4.5.2",0.637826658234822,0.521193092621664,0.667524667524668,0.649933949801849,"3","MODE","DROP","year1","LASSO",0.58983832180389
3,"svmRadial","smote","LABEL","4.1.4.5.2",0.604929910612905,0.362139917695473,0.762288635469917,0.712123817712812,"4","DROP","DROP","year1","LASSO",0.525409500969739
3,"svmRadial","smote","LABEL","7.1.4.5.2",0.591266860317608,0.285024154589372,0.836655948553055,0.760674281911944,"7","MODE","MEDIAN","year1","LASSO",0.488330988591246
3,"svmRadial","smote","LABEL","8.1.4.5.2",0.608931533671853,0.355196770938446,0.796573545300201,0.738018741633199,"8","DROP","MEDIAN","year1","LASSO",0.531921376808285
3,"svmRadial","smote","HARD","9.1.4.5.2",0.641836162244326,0.459968602825746,0.725654225654226,0.693715795433101,"9","UNKNOWN","DROP","year1","LASSO",0.577735372215318
3,"svmRadial","smote","HARD","10.1.4.5.2",0.641836162244326,0.459968602825746,0.725654225654226,0.693715795433101,"10","MISSING","DROP","year1","LASSO",0.577735372215318
3,"svmRadial","smote","HARD","11.1.4.5.2",0.646947800009024,0.450549450549451,0.740883740883741,0.705982260803925,"11","MODE","DROP","year1","LASSO",0.577758394466226
3,"svmRadial","smote","HARD","12.1.4.5.2",0.613074325982673,0.373113854595336,0.760322453794731,0.711779879621668,"12","DROP","DROP","year1","LASSO",0.532622606984285
3,"svmRadial","smote","HARD","14.1.4.5.2",0.593239821675443,0.254428341384863,0.86443729903537,0.78041477209715,"14","MISSING","MEDIAN","year1","LASSO",0.468974784209962
3,"svmRadial","smote","HARD","15.1.4.5.2",0.599985709181851,0.244766505636071,0.87048231511254,0.784296329156039,"15","MODE","MEDIAN","year1","LASSO",0.461589551970247
3,"svmRadial","smote","LABEL","1.2.4.5.2",0.619802915721284,0.50392464678179,0.67052767052767,0.650500094357426,"1","UNKNOWN","DROP","year1","RF",0.581287725251508
3,"svmRadial","smote","LABEL","2.2.4.5.2",0.607339005298189,0.52276295133438,0.643500643500644,0.628986601245518,"2","MISSING","DROP","year1","RF",0.57999853067225
3,"svmRadial","smote","LABEL","3.2.4.5.2",0.609934558914151,0.530612244897959,0.645002145002145,0.631251179467824,"3","MODE","DROP","year1","RF",0.585017979316523
3,"svmRadial","smote","LABEL","4.2.4.5.2",0.589455602323169,0.316872427983539,0.801808887141172,0.741014617368874,"4","DROP","DROP","year1","RF",0.50405468834959
3,"svmRadial","smote","LABEL","8.2.4.5.2",0.598217885962083,0.358224016145308,0.779441271801204,0.723560910307898,"8","DROP","MEDIAN","year1","RF",0.528407591480321
3,"svmRadial","smote","HARD","9.2.4.5.2",0.604970074357829,0.45839874411303,0.665165165165165,0.640309492357048,"9","UNKNOWN","DROP","year1","RF",0.55218735619303
3,"svmRadial","smote","HARD","10.2.4.5.2",0.601202346100306,0.411302982731554,0.693264693264693,0.659369692394791,"10","MISSING","DROP","year1","RF",0.533986737814943
3,"svmRadial","smote","HARD","11.2.4.5.2",0.607842760903986,0.334379905808477,0.764907764907765,0.713153425174561,"11","MODE","DROP","year1","RF",0.505736874651267
3,"svmRadial","smote","HARD","12.2.4.5.2",0.571789635282739,0.260631001371742,0.810066850176956,0.741186586414445,"12","DROP","DROP","year1","RF",0.459487251552938
3,"svmRadial","smote","HARD","13.2.4.5.2",0.606316334508702,0.342995169082126,0.786237942122186,0.725185760230675,"13","UNKNOWN","MEDIAN","year1","RF",0.519303202278767
3,"svmRadial","smote","HARD","14.2.4.5.2",0.575698049510435,0.331723027375201,0.773762057877813,0.712875679272485,"14","MISSING","MEDIAN","year1","RF",0.506630725782886
3,"svmRadial","smote","HARD","15.2.4.5.2",0.57835127452351,0.35426731078905,0.763987138263666,0.707552401020295,"15","MODE","MEDIAN","year1","RF",0.52024577744571
3,"svmRadial","smote","HARD","16.2.4.5.2",0.60190705390029,0.348133198789102,0.779749961413798,0.722489959839357,"16","DROP","MEDIAN","year1","RF",0.521015209300712
