"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
"1","kernelpls","up","RF","DROP","UNKNOWN","LABEL","2","year1",0.605617071568564,0.530844155844156,0.624585406301824,0.613970588235294,"1.2.2.5.1",0.575810309703526
"2","kernelpls","up","RF","DROP","MISSING","LABEL","2","year1",0.59681267633693,0.516233766233766,0.622719734660033,0.610661764705882,"2.2.2.5.1",0.566982322415471
"3","kernelpls","up","RF","DROP","MODE","LABEL","2","year1",0.605390929551377,0.525974025974026,0.629145936981758,0.617463235294118,"3.2.2.5.1",0.575251615729583
"4","kernelpls","up","RF","DROP","DROP","LABEL","2","year1",0.554479921000658,0.494285714285714,0.584485407066052,0.573798239675017,"4.2.2.5.1",0.537496778521714
"5","kernelpls","up","RF","MEDIAN","UNKNOWN","LABEL","2","year1",0.620699252496492,0.550784475639967,0.606200358698437,0.598757901741156,"5.2.2.5.1",0.577828475153725
"6","kernelpls","up","RF","MEDIAN","MISSING","LABEL","2","year1",0.609356371784562,0.551610239471511,0.609531129900077,0.601752245758013,"6.2.2.5.1",0.57984792189808
"7","kernelpls","up","RF","MEDIAN","MODE","LABEL","2","year1",0.619168426413187,0.549958711808423,0.619011017166282,0.609737163136298,"7.2.2.5.1",0.583464224778169
"8","kernelpls","up","RF","MEDIAN","DROP","LABEL","2","year1",0.584124164597584,0.528616024973985,0.600547611804077,0.591373589913736,"8.2.2.5.1",0.563435081761414
"9","kernelpls","up","RF","DROP","UNKNOWN","HARD","2","year1",0.603532997889341,0.519480519480519,0.629353233830846,0.616911764705882,"9.2.2.5.1",0.571783827024858
"10","kernelpls","up","RF","DROP","MISSING","HARD","2","year1",0.591090475652042,0.511363636363636,0.620232172470978,0.607904411764706,"10.2.2.5.1",0.563173311782863
"11","kernelpls","up","RF","DROP","MODE","HARD","2","year1",0.600167452779393,0.547077922077922,0.613391376451078,0.605882352941176,"11.2.2.5.1",0.579286526383423
"12","kernelpls","up","RF","DROP","DROP","HARD","2","year1",0.576202819837613,0.501428571428571,0.611175115207373,0.598171970209885,"12.2.2.5.1",0.553588895220204
"13","kernelpls","up","RF","MEDIAN","UNKNOWN","HARD","2","year1",0.617843988394877,0.554087530966144,0.610299769408148,0.602750360430298,"13.2.2.5.1",0.581514825589655
"14","kernelpls","up","RF","MEDIAN","MISSING","HARD","2","year1",0.622560976512806,0.56317093311313,0.610684089162183,0.604302983253854,"14.2.2.5.1",0.586446526403566
"15","kernelpls","up","RF","MEDIAN","MODE","HARD","2","year1",0.625306752327763,0.554087530966144,0.62913143735588,0.619052900077631,"15.2.2.5.1",0.590418398068438
"16","kernelpls","up","RF","MEDIAN","DROP","HARD","2","year1",0.602440889867599,0.50468262226847,0.63492546394889,0.618314532183145,"16.2.2.5.1",0.566070532787877
"1","kernelpls","rose","FFS","DROP","UNKNOWN","LABEL","2","year1",0.571220265016907,0.477272727272727,0.415837479270315,0.422794117647059,"1.5.5.1",0.445497348851325
"2","kernelpls","rose","FFS","DROP","MISSING","LABEL","2","year1",0.566809822640046,0.487012987012987,0.416252072968491,0.424264705882353,"2.5.5.1",0.450244561773635
"3","kernelpls","rose","FFS","DROP","MODE","LABEL","2","year1",0.566809822640046,0.487012987012987,0.416252072968491,0.424264705882353,"3.5.5.1",0.450244561773635
"4","kernelpls","rose","FFS","DROP","DROP","LABEL","2","year1",0.581509628044767,0.465714285714286,0.423003072196621,0.428063642518619,"4.5.5.1",0.44384521358577
"5","kernelpls","rose","FFS","MEDIAN","UNKNOWN","LABEL","2","year1",0.581748450714297,0.46242774566474,0.426723033563925,0.431518243318177,"5.5.5.1",0.444216805663839
"6","kernelpls","rose","FFS","MEDIAN","MISSING","LABEL","2","year1",0.549944642299123,0.473988439306358,0.44286446323341,0.447044471553732,"6.5.5.1",0.458162237370402
"7","kernelpls","rose","FFS","MEDIAN","MODE","LABEL","2","year1",0.550047836331619,0.474814203137903,0.443761209326159,0.447931684595764,"7.5.5.1",0.45902518992939
"8","kernelpls","rose","FFS","MEDIAN","DROP","LABEL","2","year1",0.55888932118993,0.465140478668054,0.438241557651354,0.441672196416722,"8.5.5.1",0.451490739548647
"9","kernelpls","rose","FFS","DROP","UNKNOWN","HARD","2","year1",0.558609482350154,0.49025974025974,0.427653399668325,0.434742647058824,"9.5.5.1",0.457887807920879
"10","kernelpls","rose","FFS","DROP","MISSING","HARD","2","year1",0.558609482350154,0.49025974025974,0.427653399668325,0.434742647058824,"10.5.5.1",0.457887807920879
"11","kernelpls","rose","FFS","DROP","MODE","HARD","2","year1",0.558609482350154,0.49025974025974,0.427653399668325,0.434742647058824,"11.5.5.1",0.457887807920879
"12","kernelpls","rose","FFS","DROP","DROP","HARD","2","year1",0.535079547948212,0.51,0.44105222734255,0.449221394719025,"12.5.5.1",0.474274852743323
"13","kernelpls","rose","FFS","MEDIAN","UNKNOWN","HARD","2","year1",0.579511292949822,0.463253509496284,0.415065334358186,0.42153709659532,"13.5.5.1",0.438497973554814
"14","kernelpls","rose","FFS","MEDIAN","MISSING","HARD","2","year1",0.579511292949822,0.463253509496284,0.415065334358186,0.42153709659532,"14.5.5.1",0.438497973554814
"15","kernelpls","rose","FFS","MEDIAN","MODE","HARD","2","year1",0.549925865322426,0.474814203137903,0.442992569818089,0.44726627481424,"15.5.5.1",0.458627478498822
"16","kernelpls","rose","FFS","MEDIAN","DROP","HARD","2","year1",0.55888932118993,0.465140478668054,0.438241557651354,0.441672196416722,"16.5.5.1",0.451490739548647
"1","kernelpls","rose","LASSO","DROP","UNKNOWN","LABEL","2","year1",0.624438010165623,0.425324675324675,0.388888888888889,0.393014705882353,"1.1.3.5.1",0.406698955499077
"2","kernelpls","rose","LASSO","DROP","MISSING","LABEL","2","year1",0.61867408089423,0.454545454545455,0.383913764510779,0.391911764705882,"2.1.3.5.1",0.417739460185184
"3","kernelpls","rose","LASSO","DROP","MODE","LABEL","2","year1",0.606135986733002,0.461038961038961,0.39365671641791,0.401286764705882,"3.1.3.5.1",0.426017703321496
"4","kernelpls","rose","LASSO","DROP","DROP","LABEL","2","year1",0.593607636603029,0.448571428571429,0.415514592933948,0.419431279620853,"4.1.3.5.1",0.431726735962294
"5","kernelpls","rose","LASSO","MEDIAN","UNKNOWN","LABEL","2","year1",0.638197384848472,0.407927332782824,0.392774788624135,0.394809803704114,"5.1.3.5.1",0.400279367327097
"6","kernelpls","rose","LASSO","MEDIAN","MISSING","LABEL","2","year1",0.62470641800237,0.422791081750619,0.403407635152447,0.406010868359765,"6.1.3.5.1",0.412985654051763
"7","kernelpls","rose","LASSO","MEDIAN","MODE","LABEL","2","year1",0.63458088624368,0.413707679603633,0.398411478349987,0.400465786847067,"7.1.3.5.1",0.405987546897225
"8","kernelpls","rose","LASSO","MEDIAN","DROP","LABEL","2","year1",0.613309075229984,0.436004162330905,0.40614542135686,0.409953550099535,"8.1.3.5.1",0.420810045297436
"9","kernelpls","rose","LASSO","DROP","UNKNOWN","HARD","2","year1",0.620564318558722,0.428571428571429,0.399461028192372,0.402757352941176,"9.1.3.5.1",0.413760297166145
"10","kernelpls","rose","LASSO","DROP","MISSING","HARD","2","year1",0.620532012556266,0.436688311688312,0.39469320066335,0.399448529411765,"10.1.3.5.1",0.415160098555406
"11","kernelpls","rose","LASSO","DROP","MODE","HARD","2","year1",0.61912737449118,0.431818181818182,0.402363184079602,0.405698529411765,"11.1.3.5.1",0.416830587385125
"12","kernelpls","rose","LASSO","DROP","DROP","HARD","2","year1",0.607255595786702,0.434285714285714,0.419546850998464,0.421293161814489,"12.1.3.5.1",0.426852672314688
"13","kernelpls","rose","LASSO","MEDIAN","UNKNOWN","HARD","2","year1",0.647590210414273,0.389760528488852,0.393159108378171,0.392702672729289,"13.1.3.5.1",0.391456130187894
"14","kernelpls","rose","LASSO","MEDIAN","MISSING","HARD","2","year1",0.644226857191096,0.402146985962015,0.38739431206764,0.38937562382167,"14.1.3.5.1",0.394701729128249
"15","kernelpls","rose","LASSO","MEDIAN","MODE","HARD","2","year1",0.641565815789291,0.388934764657308,0.396874199333846,0.3958079183764,"15.1.3.5.1",0.392884427429323
"16","kernelpls","rose","LASSO","MEDIAN","DROP","HARD","2","year1",0.628258864818269,0.423517169614984,0.391086096744752,0.395222295952223,"16.1.3.5.1",0.406978717833143
"1","kernelpls","rose","RF","DROP","UNKNOWN","LABEL","2","year1",0.601227830005815,0.474025974025974,0.403606965174129,0.411580882352941,"1.2.3.5.1",0.437401628701053
"2","kernelpls","rose","RF","DROP","MISSING","LABEL","2","year1",0.590548677069199,0.469155844155844,0.412520729684909,0.418933823529412,"2.2.3.5.1",0.439927847683127
"3","kernelpls","rose","RF","DROP","MODE","LABEL","2","year1",0.603417234713876,0.438311688311688,0.402985074626866,0.406985294117647,"3.2.3.5.1",0.420277370820882
