"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
12,"xgbDART","down","FFS","DROP","DROP","HARD",2,"year1",0.595698101821374,0.488571428571429,0.668202764976959,0.646919431279621,"12.3.6.1",0.571370964838231
13,"xgbDART","down","FFS","MEDIAN","UNKNOWN","HARD",2,"year1",0.6092743878018,0.522708505367465,0.651806302843966,0.634468226682932,"13.3.6.1",0.583699150546463
16,"xgbDART","down","FFS","MEDIAN","DROP","HARD",2,"year1",0.611449512426685,0.535900104058273,0.628536659567995,0.61672196416722,"16.3.6.1",0.580373036302452
1,"xgbDART","up","FFS","DROP","UNKNOWN","LABEL",2,"year1",0.597841757123473,0.491883116883117,0.652985074626866,0.634742647058824,"1.4.6.1",0.566738329201067
4,"xgbDART","up","FFS","DROP","DROP","LABEL",2,"year1",0.60772863177529,0.528571428571429,0.621927803379416,0.610866621530129,"4.4.6.1",0.573352655440392
5,"xgbDART","up","FFS","MEDIAN","UNKNOWN","LABEL",2,"year1",0.598849621911029,0.552436003303055,0.604919292851653,0.597870688699124,"5.4.6.1",0.57808234401673
8,"xgbDART","up","FFS","MEDIAN","DROP","LABEL",2,"year1",0.614544589143939,0.49843912591051,0.667934286583511,0.646317186463172,"8.4.6.1",0.576996171538724
9,"xgbDART","up","FFS","DROP","UNKNOWN","HARD",2,"year1",0.600920081680343,0.512987012987013,0.646351575456053,0.63125,"9.4.6.1",0.575821121558293
12,"xgbDART","up","FFS","DROP","DROP","HARD",2,"year1",0.599237162606979,0.495714285714286,0.648617511520737,0.630501015572106,"12.4.6.1",0.567035242665991
13,"xgbDART","up","FFS","MEDIAN","UNKNOWN","HARD",2,"year1",0.608812103924801,0.549958711808423,0.61094030233154,0.602750360430298,"13.4.6.1",0.579648118829089
16,"xgbDART","up","FFS","MEDIAN","DROP","HARD",2,"year1",0.614544589143939,0.49843912591051,0.667934286583511,0.646317186463172,"16.4.6.1",0.576996171538724
1,"xgbDART","rose","FFS","DROP","UNKNOWN","LABEL",2,"year1",0.595713935732593,0.271103896103896,0.84742951907131,0.782169117647059,"1.5.6.1",0.479313513572988
4,"xgbDART","rose","FFS","DROP","DROP","LABEL",2,"year1",0.588815147026552,0.505714285714286,0.640745007680492,0.624746106973595,"4.5.6.1",0.56923975957775
5,"xgbDART","rose","FFS","MEDIAN","UNKNOWN","LABEL",2,"year1",0.59767450052713,0.439306358381503,0.685498334614399,0.652434290784075,"5.5.6.1",0.548765685020516
8,"xgbDART","rose","FFS","MEDIAN","DROP","LABEL",2,"year1",0.579841693398805,0.305931321540062,0.808792211743231,0.744658261446583,"8.5.6.1",0.497428256324384
9,"xgbDART","rose","FFS","DROP","UNKNOWN","HARD",2,"year1",0.589452292110874,0.172077922077922,0.911691542288557,0.827941176470588,"9.5.6.1",0.396083307112318
12,"xgbDART","rose","FFS","DROP","DROP","HARD",2,"year1",0.575789170506912,0.46,0.649769585253456,0.627285037237644,"12.5.6.1",0.546711998420183
13,"xgbDART","rose","FFS","MEDIAN","UNKNOWN","HARD",2,"year1",0.600904775233771,0.355904211395541,0.78145016653856,0.724298547188644,"13.5.6.1",0.527372169598302
16,"xgbDART","rose","FFS","MEDIAN","DROP","HARD",2,"year1",0.579841693398805,0.305931321540062,0.808792211743231,0.744658261446583,"16.5.6.1",0.497428256324384
